tweet_id,date,full_text,tweet_type,hashtags,mentions,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locailty,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1588317342865698816,Thu Nov 03 23:48:58 +0000 2022,"@quaid_rowan The right is threatening my wellbeing and I am not even in the marginalized category. I feel the new generation of dems will be more progressive than ours on human and animal rights. the environment, gun control, immigration, etc. Young people are fearless in a lot of ways.",Reply Tweet,,['@quaid_rowan'],USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588317342865698816
1588317323571920896,Thu Nov 03 23:48:54 +0000 2022,@TulsiGabbard We need a federal open carry law,Reply Tweet,,['@TulsiGabbard'],"Mililani Town, HI",,,,,,,,,United States,Honolulu County,Mililani Town,Hawaii,,"Mililani Town, Hawaii, United States",-158.00111,21.45,0,0,0,0,https://twitter.com/twitter/status/1588317323571920896
1588317315984420864,Thu Nov 03 23:48:52 +0000 2022,"@JJFyzz @FreedomFritesUS @KISSaholic4life @davidhogg111 @NRA Relying on government to save your life is a bad idea. Lol

""Oh no, someones broken into my house! Quick, get Nancy pelosi over here to save me!"" 🤣🤣🤣🤣",Reply Tweet,,"['@JJFyzz', '@FreedomFritesUS', '@KISSaholic4life', '@davidhogg111', '@NRA']","Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1588317315984420864
1588317251731595266,Thu Nov 03 23:48:36 +0000 2022,@Itanimulli20 @amy8cs @LWWright34 @davidhogg111 And Czech Republic AND Switzerland both have NATIONAL gun laws… none of this piece meal bs that the Republicans think work to regulate gun trafficking.,Reply Tweet,,"['@Itanimulli20', '@amy8cs', '@LWWright34', '@davidhogg111']","Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1588317251731595266
1588317207766831110,Thu Nov 03 23:48:26 +0000 2022,@nsamuellnorman @bblock29 What’s your plan to end criminal gun violence? You have a peace sign. Does that extend to the war in Ukraine?,Reply Tweet,,"['@nsamuellnorman', '@bblock29']","Greensboro, NC",,,,,,,,,United States,Guilford County,Greensboro,North Carolina,,"Greensboro, North Carolina, United States",-79.79198,36.07264,0,0,0,0,https://twitter.com/twitter/status/1588317207766831110
1588317057560743936,Thu Nov 03 23:47:50 +0000 2022,"PolitiFact | Raphael Warnock, Stacey Abrams are not communists, nor trying to take guns from all Georgians https://t.co/KRPVfxXAN8",Original Tweet,,,Boise ,,,,,,,,,United States,Ada County,Boise,Idaho,,"Boise, Idaho, United States",-116.20345,43.6135,0,0,1,1,https://twitter.com/twitter/status/1588317057560743936
1588317012178391042,Thu Nov 03 23:47:39 +0000 2022,@VFlowingFineArt @MayoIsSpicyy I saw this and thought of #Uvalde #VoteBlueDownBallot,Reply Tweet,"['#Uvalde', '#VoteBlueDownBallot']","['@VFlowingFineArt', '@MayoIsSpicyy']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588317012178391042
1588316898466631680,Thu Nov 03 23:47:12 +0000 2022,@RobertG05688490 @BigMikeFiedler @meld_la @TulsiGabbard Why don't they bring up the gun deaths per weekend in Chicago? They have some of the harshest gun laws. Or does that not fit your narrative? https://t.co/nbFo0GESpG,Reply Tweet,,"['@RobertG05688490', '@BigMikeFiedler', '@meld_la', '@TulsiGabbard']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,0,0,https://twitter.com/twitter/status/1588316898466631680
1588316866673459201,Thu Nov 03 23:47:05 +0000 2022,"@prince6_LFC @JoeBiden You can go “F” off!! 
We have the 2nd amendment!!",Reply Tweet,,"['@prince6_LFC', '@JoeBiden']",CONNECTICUT,,,,,,,,,United States,US,,Connecticut,,"Connecticut, United States",-72.66648,41.66704,0,0,0,0,https://twitter.com/twitter/status/1588316866673459201
1588316864962347011,Thu Nov 03 23:47:04 +0000 2022,"@SenateGOP Do you want to talk about guns, now?

https://t.co/zbqygS3zXL",Reply Tweet,,['@SenateGOP'],"Upper Marlboro, MD",,,,,,,,,United States,Prince George's County,Upper Marlboro,Maryland,,"Upper Marlboro, Maryland, United States",-76.74969,38.81595,0,0,0,0,https://twitter.com/twitter/status/1588316864962347011
1588316847534923778,Thu Nov 03 23:47:00 +0000 2022,"@ReallyAmerican1 @CalltoActivism And they wrote it into their plan if they take back power! As we know from the Voting Rights Act and Assault Weapons Ban, Congress is not good at renewing things. Who in their right mind would think they’d support SS and Medicare if they sunset?",Reply Tweet,,"['@ReallyAmerican1', '@CalltoActivism']","Charlotte, NC",,,,,,,,,United States,Mecklenburg County,Charlotte,North Carolina,,"Charlotte, North Carolina, United States",-80.84313,35.22709,1,0,8,4,https://twitter.com/twitter/status/1588316847534923778
1588316738118041601,Thu Nov 03 23:46:34 +0000 2022,@JBrandtAgency @ColinCowherd Youre a liar &amp; a moron. You’re also conflating correlation with causation w/ depression. You don’t think worrying about terrible things going on like mass shootings at schools is impacting kids? My son asked for a bulletproof backpack one Christmas! Republicans are scum.,Reply Tweet,,"['@JBrandtAgency', '@ColinCowherd']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588316738118041601
1588316690562981888,Thu Nov 03 23:46:23 +0000 2022,"@menacemechanic @nprpolitics @NPR Well, gee, guns haven’t been under threat for decades and that hasn’t stopped the NRA from constantly spending money now has it?",Reply Tweet,,"['@menacemechanic', '@nprpolitics', '@NPR']","San Jose, CA",,,,,,,,,United States,Santa Clara County,San Jose,California,,"San Jose, California, United States",-121.89496,37.33939,1,0,0,0,https://twitter.com/twitter/status/1588316690562981888
1588316563655905280,Thu Nov 03 23:45:52 +0000 2022,@RonFilipkowski Does she feel that way about school shootings from wovyears ago!,Reply Tweet,,['@RonFilipkowski'],"Los Angeles, CA",,,,,,,,,United States,Los Angeles County,Los Angeles,California,,"Los Angeles, California, United States",-118.24368,34.05223,0,0,0,0,https://twitter.com/twitter/status/1588316563655905280
1588316550641377280,Thu Nov 03 23:45:49 +0000 2022,"@DanPatrick Hey Asshole. How have Dems caused crime to skyrocket in Texas. You guys run this state, not Dems. This is all on you!

Texas...the state with no gun laws.",Original Tweet,,['@DanPatrick'],USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588316550641377280
1588316426896490496,Thu Nov 03 23:45:20 +0000 2022,"@DonaldRinaldi5 @FromTheId @DebbieSVA @TheLeoTerrell Moving the goalposts? Now it's ""mass shootings"", not just gun deaths? Look, I'm a vet. I'm a hunter, but things ARE out of hand. I don't have the answer but there is a big problem.",Reply Tweet,,"['@DonaldRinaldi5', '@FromTheId', '@DebbieSVA', '@TheLeoTerrell']","Rio Dell, CA",,,,,,,,,United States,Humboldt County,Rio Dell,California,,"Rio Dell, California, United States",-124.10644,40.4993,1,0,0,0,https://twitter.com/twitter/status/1588316426896490496
1588316311079514113,Thu Nov 03 23:44:52 +0000 2022,"More than one thousand candidates have committed to governing with gun safety as a top priority. Learn who's running for office in your area! https://t.co/DrxUry1SpA 

#maplegrove #senegal #vote #USA https://t.co/vpLWSTP4tx",Original Tweet,"['#maplegrove', '#senegal', '#vote', '#USA']",,"Maple Grove, MN",,,,,,,,,United States,Hennepin County,Maple Grove,Minnesota,,"Maple Grove, Minnesota, United States",-93.45579,45.07246,0,0,0,2,https://twitter.com/twitter/status/1588316311079514113
1588316238551216128,Thu Nov 03 23:44:35 +0000 2022,@Unnoble_Savage @brianleeellis @michaeljknowles @NPR Your solution is to ban guns my solution is to fix our current mental health situation,Reply Tweet,,"['@Unnoble_Savage', '@brianleeellis', '@michaeljknowles', '@NPR']","Willits, CA",,,,,,,,,United States,Mendocino County,Willits,California,,"Willits, California, United States",-123.35557,39.40961,1,0,1,0,https://twitter.com/twitter/status/1588316238551216128
1588316193777389570,Thu Nov 03 23:44:24 +0000 2022,"The GOP has alienated people of color, the LGBTQ community, women, families who have lost someone to gun violence, people who know someone who had a stroke, people who use prescription drugs, people who need insulin, people on Social Security…
Who is left to vote for the GOP?",Original Tweet,,,"Michigan, USA",,,,,,,,,United States,US,,Michigan,,"Michigan, United States",-85.50033,44.25029,110,5,416,120,https://twitter.com/twitter/status/1588316193777389570
1588316174567473152,Thu Nov 03 23:44:20 +0000 2022,"@Nemtastic1 @MissMaryMcInOR @pewresearch But most gun owners are responsible &amp; if you req background checks on private sales/registration of guns it would have big impact. They also found 11-37% guns were bought legally less than a yr b4 crime. Even with 300M in circulation, changing laws today would save a lot of lives https://t.co/Y9gzzRJJQg",Reply Tweet,,"['@Nemtastic1', '@MissMaryMcInOR', '@pewresearch']","Chicago, IL",,,,,,,,,United States,Cook County,Chicago,Illinois,,"Chicago, Illinois, United States",-87.65005,41.85003,1,0,1,0,https://twitter.com/twitter/status/1588316174567473152
1588316124676259840,Thu Nov 03 23:44:08 +0000 2022,@davidhogg111 I didn't realize the NRA was up for re-election.,Reply Tweet,,['@davidhogg111'],"Oklahoma, USA",,,,,,,,,United States,Oklahoma County,Oklahoma City,Oklahoma,,"Oklahoma City, Oklahoma, United States",-97.51643,35.46756,0,0,4,0,https://twitter.com/twitter/status/1588316124676259840
1588316080304685057,Thu Nov 03 23:43:57 +0000 2022,"@libsoftiktok Climate, gun control and abortion? Really? That’s what you’re going with? Keep running with that and the Dems will collapse. I think Americans have other priorities at the moment.",Reply Tweet,,['@libsoftiktok'],"North Carolina, USA",,,,,,,,,United States,US,,North Carolina,,"North Carolina, United States",-80.00032,35.50069,0,0,1,0,https://twitter.com/twitter/status/1588316080304685057
1588316035748286465,Thu Nov 03 23:43:47 +0000 2022,"“…brother admitted to ‘accidentally’ shooting the victim while they were testing the gun.” #Lubbock #Texas #GunControlNow #2a @GovAbbott @BetoORourke 

https://t.co/j9v2IyvVM3 via @GoogleNews",Original Tweet,"['#Lubbock', '#Texas', '#GunControlNow', '#2a']","['@GovAbbott', '@BetoORourke', '@googlenews']","California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,5,3,https://twitter.com/twitter/status/1588316035748286465
1588316012667359233,Thu Nov 03 23:43:41 +0000 2022,@mthorseman1 @Rock1911s @BeardedTexan69 @MAJ_Madden @MrMan45676274 again u werent there and i dont need my life twitter verified. Im sorry its hard for you to believe there are idiot gun owners out there.,Reply Tweet,,"['@mthorseman1', '@Rock1911s', '@BeardedTexan69', '@MAJ_Madden', '@MrMan45676274']",USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588316012667359233
1588315991817474048,Thu Nov 03 23:43:36 +0000 2022,"@Dutch_Gamer99 Sorry, but gun laws only prevent honest people from owning them. Criminals find ways to buy them and kids snoop in parent's rooms looking for them. Education is more important than legislation. History has shown what happens when you take away a nation's ability to protect itself",Reply Tweet,,['@Dutch_Gamer99'],"Katy, TX",,,,,,,,,United States,Harris County,Katy,Texas,,"Katy, Texas, United States",-95.8244,29.78579,0,0,0,0,https://twitter.com/twitter/status/1588315991817474048
1588315983621472256,Thu Nov 03 23:43:34 +0000 2022,"@CalltoActivism How can Trump and Republicans  be a threat, when its Democrats that want OPEN BOARDERS, NON US CITIZENS TO VOTE, DEAD PEOPLE TO VOTE, Voter harvesting, 1st Amendment limitations, 2nd Amendment removal, Total gun confiscation, More Government control. PLEASE EXPLAIN???",Reply Tweet,,['@CalltoActivism'],"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,0,0,https://twitter.com/twitter/status/1588315983621472256
1588315925878657025,Thu Nov 03 23:43:20 +0000 2022,"A message to MAGA republicans:

If you want a complete ban on abortions—please don’t be shocked when we ask for a complete ban on assault weapons for the public.

Why would that naturally follow?

It’s about LIVES, right?
Before birth—after going to kindergarten—
SAVE LIVES!💙
❄️ https://t.co/a7qcHqKA4a",Original Tweet,,,"Davenport, IA",,,,,,,,,United States,Scott County,Davenport,Iowa,,"Davenport, Iowa, United States",-90.57764,41.52364,0,0,0,0,https://twitter.com/twitter/status/1588315925878657025
1588315590208688128,Thu Nov 03 23:42:00 +0000 2022,"@JackiS65 @LKmings @Mike10Retired @WSJ Woman's abortion rights have moved to the state level where they belong. Gun violence is occurring because law abiding citizens can't defend themselves, especially in schools where armed security of some kind need to be instituted.  D's pandemic lockdowns hurt education for years",Reply Tweet,,"['@JackiS65', '@LKmings', '@Mike10Retired', '@WSJ']","Port Washington, NY",,,,,,,,,United States,Nassau County,Port Washington,New York,,"Port Washington, New York, United States",-73.69819,40.82566,1,0,1,0,https://twitter.com/twitter/status/1588315590208688128
1588315543077289984,Thu Nov 03 23:41:49 +0000 2022,@ColinCowherd Including no smart gun laws that allow kids to be slaughtered by the hundreds…the Republicans lead that charge @ColinCowherd.,Reply Tweet,,"['@ColinCowherd', '@ColinCowherd']","Jackson, TN",,,,,,,,,United States,Madison County,Jackson,Tennessee,,"Jackson, Tennessee, United States",-88.81395,35.61452,0,0,0,0,https://twitter.com/twitter/status/1588315543077289984
1588315533572800513,Thu Nov 03 23:41:47 +0000 2022,"@JimMcGr93019878 @charliealliso11 @davidhogg111 There are over 20 million ""assault rifles"" in the US.  So somebody must think well of them. Similarly, ""Nearly half of gun owners say they have voted against a candidate strictly because of their stance on gun policy,..""    https://t.co/Lolmnbe0V9",Reply Tweet,,"['@JimMcGr93019878', '@charliealliso11', '@davidhogg111']","Houston, TX",,,,,,,,,United States,Harris County,Houston,Texas,,"Houston, Texas, United States",-95.36327,29.76328,0,0,1,0,https://twitter.com/twitter/status/1588315533572800513
1588315487410483200,Thu Nov 03 23:41:36 +0000 2022,"@NRAisViolence @ManMet80 WADR, 

IF #MoreGuns MADE 

#USA SAFER … 

#USA HAS QUADRUPLE 

THE #Guns OF EVERY 

OTHER #NATION ON 

#EARTH‼️

SO WHY IS #USA THE 

#NUMBER ☝🏽 #ONE 

NATION ON EARTH IN 

#GunDeaths #GunViolence ❓

#FalsePremise BS 
IS DESTROYING #USA ‼️

#USA HAS A F’ING 
#Metal #Illness ‼️ https://t.co/PLezkCpDMs",Reply Tweet,"['#MoreGuns', '#USA', '#USA', '#Guns', '#NATION', '#EARTH', '#USA', '#NUMBER', '#ONE', '#GunDeaths', '#GunViolence', '#FalsePremise', '#USA', '#USA', '#Metal', '#Illness']","['@NRAisViolence', '@ManMet80']",USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588315487410483200
1588315475066621953,Thu Nov 03 23:41:33 +0000 2022,"@RepMTG @KariLake Rofl!!  Do ALL mothers stalk and harass a young man who survived one of americas most tragic school shootings?    

#MarjorieTerroristGreene",Reply Tweet,['#MarjorieTerroristGreene'],"['@RepMTG', '@KariLake']","Brooklyn, NYC",,,,,,,,,United States,Kings County,Brooklyn,New York,,"Brooklyn, New York, United States",-73.94958,40.6501,0,0,0,0,https://twitter.com/twitter/status/1588315475066621953
1588315431286149120,Thu Nov 03 23:41:22 +0000 2022,"@CAPAction @OccupyDemocrats Hope our gun laws work. 
However almost all crimes are committed by illegal guns.  Many smuggled in from open borders. If Biden gets us into a nuclear war you better have your radiation suit,  mask, stored food,gold and a gun. Ut oh I don't have any except the food.  Help",Reply Tweet,,"['@CAPAction', '@OccupyDemocrats']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,0,0,https://twitter.com/twitter/status/1588315431286149120
